EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,DistanceFromHome,JobLevel,MonthlyIncome,PercentSalaryHike,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1536,52,Female,Divorced,Sales,Sales Representative,2,Other,Travel_Rarely,17,2,6181,13,No,5,1,0,1,0,1,4,1,2,4,3,3,3,No
1537,42,Male,Married,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,1,1,3874,19,No,3,0,0,0,0,0,2,0,3,3,2,3,3,No
1538,33,Female,Married,Research & Development,Laboratory Technician,3,Human Resources,Travel_Rarely,2,3,8401,17,No,14,7,6,2,2,4,0,1,1,1,3,3,3,No
1539,24,Female,Divorced,Sales,Sales Executive,3,Technical Degree,Non-Travel,20,1,3636,14,No,6,1,1,1,1,1,2,0,4,3,3,2,3,No
1540,49,Male,Married,Research & Development,Research Director,3,Other,Non-Travel,1,1,3966,11,No,6,4,0,0,1,5,2,1,3,4,2,2,3,No
1541,37,Female,Married,Research & Development,Research Scientist,1,Life Sciences,Travel_Rarely,7,3,7309,17,Yes,1,0,0,0,0,4,3,0,2,4,3,3,3,No
1542,31,Female,Married,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,20,2,6203,11,No,13,9,1,6,4,5,1,0,4,3,3,1,3,No
1543,30,Female,Single,Sales,Sales Executive,3,Life Sciences,Travel_Rarely,29,2,6701,17,No,4,2,1,0,0,3,2,3,3,4,3,2,3,No
1544,36,Male,Single,Sales,Manager,5,Other,Travel_Rarely,4,4,9845,11,No,7,0,0,0,0,2,3,0,1,2,3,3,3,No
1545,36,Female,Single,Research & Development,Manufacturing Director,1,Life Sciences,Travel_Rarely,12,3,6496,22,No,3,3,0,0,0,4,2,1,4,3,2,3,3,No
1546,35,Male,Married,Research & Development,Research Scientist,3,Medical,Travel_Rarely,9,1,5700,14,No,4,4,0,0,2,0,1,0,2,4,4,3,3,Yes
1547,54,Male,Married,Sales,Manager,1,Technical Degree,Travel_Rarely,11,3,7151,12,No,12,6,6,6,4,2,3,0,3,1,4,2,3,No
1548,24,Male,Single,Sales,Manager,3,Marketing,Travel_Rarely,16,1,2045,23,No,1,1,1,1,1,0,1,1,1,1,3,3,3,No
1549,34,Female,Single,Research & Development,Research Director,3,Medical,Travel_Rarely,15,2,6864,16,Yes,15,8,5,1,3,6,5,0,1,4,2,3,3,No
1550,49,Male,Single,Sales,Sales Representative,3,Medical,Travel_Rarely,2,2,5593,13,Yes,0,0,0,0,0,4,4,1,4,3,2,3,3,No
1551,48,Female,Single,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,2,1,2229,12,No,3,2,2,0,0,1,3,0,4,1,3,3,3,Yes
1552,23,Male,Single,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,2,3,6909,12,No,19,15,1,0,5,0,2,2,4,4,4,4,3,No
1553,36,Female,Single,Research & Development,Research Director,2,Life Sciences,Travel_Rarely,29,2,3736,14,Yes,7,4,3,0,4,2,4,0,3,1,2,3,3,No
1554,55,Female,Single,Research & Development,Laboratory Technician,3,Medical,Travel_Rarely,4,2,2834,14,No,4,1,1,1,1,3,4,1,4,1,4,3,3,No
1555,27,Male,Married,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,1,1,3668,13,No,9,8,8,1,0,2,6,1,4,4,4,1,3,No
1556,36,Female,Single,Research & Development,Research Scientist,5,Life Sciences,Non-Travel,12,2,6961,15,No,24,17,2,3,5,1,6,2,3,3,2,2,3,No
1557,29,Male,Married,Research & Development,Laboratory Technician,4,Technical Degree,Travel_Rarely,3,3,8183,13,No,15,12,0,0,0,5,4,1,4,2,4,1,3,Yes
1558,47,Female,Married,Research & Development,Manufacturing Director,3,Marketing,Non-Travel,4,1,4285,19,No,4,2,0,0,2,5,2,1,3,4,2,3,3,Yes
1559,47,Female,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,2,2,8112,14,No,35,31,5,2,1,3,4,0,2,2,4,3,3,No
1560,39,Male,Married,Research & Development,Manufacturing Director,5,Medical,Travel_Rarely,1,1,4508,15,Yes,2,1,1,0,1,4,1,0,1,4,3,2,3,No
1561,54,Male,Single,Sales,Sales Representative,2,Life Sciences,Travel_Rarely,13,2,5184,11,Yes,9,6,5,2,6,3,5,2,4,4,3,2,3,No
1562,47,Male,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,16,1,3615,16,No,6,0,0,0,0,2,2,3,2,4,2,3,3,No
1563,19,Female,Single,Research & Development,Research Director,3,Marketing,Travel_Frequently,22,1,4263,25,No,21,16,2,2,3,2,2,0,3,1,4,3,3,Yes
1564,37,Male,Single,Research & Development,Laboratory Technician,3,Human Resources,Travel_Rarely,9,3,9205,13,No,1,1,1,0,0,4,3,1,3,2,3,4,3,No
1565,44,Male,Divorced,Sales,Sales Executive,3,Human Resources,Travel_Frequently,8,1,5777,16,No,21,19,4,2,2,3,3,0,2,4,4,2,3,No
1566,35,Female,Married,Sales,Manager,4,Technical Degree,Travel_Rarely,3,3,8490,11,No,6,5,1,5,0,0,2,1,4,4,3,4,3,No
1567,38,Female,Married,Research & Development,Research Director,3,Human Resources,Travel_Rarely,1,1,3127,15,No,10,4,1,0,4,0,6,1,2,1,3,2,3,No
1568,42,Male,Married,Sales,Sales Executive,3,Marketing,Travel_Rarely,8,1,4636,14,Yes,6,2,0,1,2,1,2,0,2,1,3,4,3,No
1569,29,Male,Married,Sales,Manager,3,Human Resources,Travel_Rarely,5,2,5918,11,No,19,18,0,2,1,1,3,0,1,2,3,3,3,No
1570,29,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,23,3,8364,11,No,5,2,0,0,2,5,2,0,3,2,3,3,3,Yes
1571,25,Male,Married,Research & Development,Research Director,3,Other,Travel_Rarely,7,3,7709,11,No,6,6,0,0,2,2,1,0,2,3,1,3,3,Yes
1572,43,Male,Single,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,17,1,2601,11,No,18,13,1,0,0,2,2,1,4,3,4,2,3,No
1573,49,Male,Married,Research & Development,Laboratory Technician,4,Human Resources,Non-Travel,6,4,9396,15,No,7,4,0,2,1,3,1,1,3,3,4,3,3,No
1574,40,Female,Married,Sales,Manager,3,Human Resources,Travel_Frequently,13,2,7396,16,Yes,10,4,0,0,0,0,6,1,3,4,3,3,3,No
1575,38,Female,Married,Sales,Sales Executive,1,Life Sciences,Travel_Rarely,5,2,6982,11,No,11,10,0,0,2,3,5,2,4,3,3,4,3,No
1576,32,Male,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,Travel_Rarely,5,2,7074,19,No,13,9,2,2,9,4,4,1,3,1,2,3,3,No
1577,18,Female,Single,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,1,2,4971,16,No,5,5,3,1,2,2,2,0,3,4,3,3,3,No
1578,51,Female,Divorced,Sales,Manager,4,Life Sciences,Travel_Rarely,1,5,10225,13,No,9,4,2,0,4,1,3,0,1,1,3,4,4,Yes
1579,38,Female,Married,Research & Development,Laboratory Technician,4,Medical,Travel_Rarely,5,3,9751,15,No,4,4,3,1,2,2,1,0,3,3,3,1,3,No
1580,42,Female,Divorced,Research & Development,Research Director,4,Marketing,Travel_Rarely,8,1,3924,11,No,3,3,3,1,0,4,3,2,2,3,3,3,3,No
1581,27,Male,Married,Research & Development,Manufacturing Director,4,Technical Degree,Travel_Rarely,13,2,3821,12,No,5,0,0,0,0,3,4,0,4,2,3,2,3,Yes
1582,42,Male,Divorced,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,1,5,12010,12,No,9,5,3,0,5,4,2,1,4,3,3,3,3,No
1583,35,Female,Married,Sales,Manager,3,Marketing,Travel_Rarely,1,1,5073,15,No,9,3,2,1,2,1,2,0,4,3,3,1,3,No
1584,29,Female,Married,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Frequently,24,4,9339,21,No,4,0,0,0,0,4,1,0,3,3,3,3,3,No
1585,41,Male,Single,Sales,Sales Representative,3,Technical Degree,Travel_Frequently,1,1,5195,14,No,15,11,5,0,0,4,2,1,1,4,2,3,3,No
1586,38,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,10,4,12359,16,Yes,10,4,0,2,2,5,4,0,3,2,2,3,3,Yes
1587,48,Female,Married,Research & Development,Research Director,4,Other,Travel_Rarely,1,3,9932,16,No,5,4,0,1,1,0,2,1,2,1,4,1,4,No
1588,38,Male,Single,Research & Development,Research Director,3,Medical,Non-Travel,4,1,2613,13,Yes,3,0,0,0,0,3,2,3,4,3,3,3,3,Yes
1589,34,Male,Divorced,Research & Development,Laboratory Technician,3,Technical Degree,Non-Travel,28,2,5117,19,Yes,9,3,0,1,2,3,2,0,3,4,3,3,3,Yes
1590,27,Male,Married,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,12,3,7568,12,Yes,20,15,5,1,2,4,1,1,3,2,4,2,3,Yes
1591,48,Female,Married,Sales,Manager,3,Life Sciences,Non-Travel,1,1,4185,18,Yes,9,3,2,3,1,3,4,0,4,4,2,2,3,No
1592,33,Male,Divorced,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,5,1,4079,13,Yes,8,6,0,1,0,1,2,3,3,1,4,3,3,No
1593,51,Male,Single,Research & Development,Research Director,4,Other,Travel_Rarely,3,3,10390,15,No,8,4,1,3,0,2,4,1,4,3,3,3,3,No
1594,41,Male,Married,Research & Development,Manufacturing Director,5,Life Sciences,Travel_Rarely,10,1,3476,12,Yes,2,2,0,0,2,0,2,1,3,3,1,1,3,No
1595,40,Male,Single,Sales,Sales Representative,2,Human Resources,Travel_Rarely,29,1,2264,22,No,13,7,3,0,2,8,4,0,4,4,2,3,3,No
1596,42,Female,Divorced,Human Resources,HR Manager,4,Human Resources,Travel_Rarely,7,1,4010,16,Yes,4,1,1,1,1,5,2,1,1,3,3,3,3,Yes
1597,27,Male,Single,Research & Development,Manufacturing Director,5,Life Sciences,Travel_Rarely,1,1,3031,14,Yes,3,1,1,1,0,6,2,0,1,3,2,1,4,Yes
1598,39,Male,Single,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,2,2,7330,16,No,6,1,0,1,0,2,4,1,1,3,3,3,3,No
1599,50,Female,Single,Research & Development,Laboratory Technician,3,Human Resources,Travel_Rarely,17,1,3235,12,No,9,2,0,1,1,2,4,0,4,1,4,3,3,No
1600,49,Female,Married,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,1,1,2074,11,No,1,1,1,1,1,3,4,2,4,2,3,3,3,No
1601,34,Male,Married,Research & Development,Research Scientist,1,Medical,Travel_Rarely,14,4,8098,24,No,2,0,0,0,0,2,1,1,4,4,3,3,3,No
1602,47,Female,Married,Research & Development,Research Scientist,2,Marketing,Travel_Rarely,10,1,2940,17,Yes,3,0,0,0,0,3,3,1,1,4,3,3,3,Yes
1603,30,Female,Divorced,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,6,1,3093,16,Yes,14,12,0,0,0,1,2,0,1,1,3,2,3,Yes
1604,46,Male,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Frequently,5,1,2464,14,No,6,1,1,1,1,4,6,0,1,3,2,2,3,No
1605,32,Male,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,4,1,3444,11,No,5,4,4,3,1,6,5,1,4,2,3,2,3,No
1606,40,Female,Married,Research & Development,Research Director,3,Other,Travel_Rarely,1,1,4868,15,No,4,3,1,1,3,3,1,3,1,3,2,2,3,No
1607,26,Female,Married,Research & Development,Research Scientist,3,Human Resources,Travel_Frequently,3,1,4240,15,No,9,4,4,4,0,3,2,0,2,3,3,3,4,No
1608,21,Male,Married,Research & Development,Research Director,1,Life Sciences,Travel_Rarely,18,5,11435,21,No,5,1,0,1,1,6,2,1,3,3,3,3,3,No
1609,36,Male,Married,Sales,Sales Executive,2,Human Resources,Travel_Rarely,6,2,6058,14,No,7,3,2,1,0,3,2,1,3,3,2,3,3,No
1610,39,Female,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,Non-Travel,20,1,3071,14,No,6,4,0,4,2,5,4,0,4,3,2,3,4,No
1611,36,Female,Divorced,Research & Development,Research Director,2,Medical,Travel_Rarely,8,3,7572,13,No,6,3,0,3,0,2,3,1,4,3,3,3,3,No
1612,36,Male,Single,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,6,2,6651,11,Yes,15,10,4,0,0,1,3,0,3,1,1,3,3,No
1613,40,Female,Single,Sales,Sales Representative,5,Medical,Travel_Rarely,1,2,3776,25,No,2,0,0,0,0,2,0,1,4,3,2,3,3,Yes
1614,42,Male,Married,Research & Development,Research Scientist,2,Marketing,Travel_Frequently,3,4,11745,17,Yes,18,15,8,3,1,4,1,0,2,4,3,1,3,No
1615,25,Female,Single,Research & Development,Laboratory Technician,4,Life Sciences,Travel_Rarely,5,1,4393,15,No,7,1,1,1,1,2,3,1,4,2,2,3,3,No
1616,26,Female,Single,Research & Development,Research Director,4,Other,Travel_Rarely,9,5,10287,13,No,5,0,0,0,0,2,2,0,4,2,3,3,3,No
1617,36,Female,Married,Research & Development,Research Director,4,Other,Travel_Frequently,9,2,7515,20,No,5,1,0,1,0,2,4,1,2,3,3,3,3,No
1618,39,Male,Single,Sales,Manager,3,Human Resources,Travel_Frequently,3,1,7920,14,No,22,17,8,2,5,3,4,1,1,1,3,3,4,No
1619,30,Male,Divorced,Research & Development,Research Director,2,Marketing,Travel_Rarely,1,2,8248,15,Yes,7,5,0,2,2,3,2,0,4,3,2,3,3,No
1620,24,Female,Married,Research & Development,Manufacturing Director,4,Medical,Travel_Rarely,2,2,4654,13,No,5,0,0,0,0,5,0,0,1,1,2,3,3,Yes
1621,32,Female,Married,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,1,1,2739,18,No,2,1,1,0,0,4,0,1,1,4,3,3,3,No
1622,34,Female,Single,Research & Development,Laboratory Technician,3,Life Sciences,Non-Travel,5,2,4155,20,No,2,0,0,0,0,2,3,1,1,1,3,3,3,No
1623,28,Male,Married,Research & Development,Research Director,2,Marketing,Travel_Rarely,4,2,6456,13,No,5,2,0,1,1,1,0,0,3,3,3,2,4,Yes
1624,30,Female,Single,Sales,Manager,1,Marketing,Travel_Rarely,1,2,5478,11,No,8,2,1,2,0,3,2,0,3,1,3,2,3,No
1625,40,Female,Married,Research & Development,Manufacturing Director,1,Human Resources,Non-Travel,6,5,9717,16,No,6,2,2,0,2,2,3,1,1,3,4,3,3,No
1626,34,Female,Married,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,9,1,6488,13,No,6,5,0,0,4,3,4,2,3,3,4,3,3,No
1627,39,Male,Married,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,1,1,3176,16,No,19,12,3,0,1,0,2,1,3,4,4,4,4,No
1628,46,Male,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,11,1,5311,11,No,15,8,8,2,0,1,3,0,1,4,2,1,3,No
1629,36,Male,Married,Research & Development,Laboratory Technician,4,Other,Travel_Rarely,13,2,6988,11,No,7,4,3,0,1,5,2,2,1,3,4,3,3,No
1630,35,Male,Married,Sales,Sales Executive,3,Technical Degree,Travel_Frequently,8,1,3993,21,No,18,11,1,1,3,2,6,0,4,1,3,3,4,No
1631,29,Female,Single,Research & Development,Laboratory Technician,4,Life Sciences,Travel_Rarely,1,2,3963,23,Yes,8,1,1,1,1,2,2,0,3,3,2,3,3,Yes
1632,32,Male,Married,Sales,Sales Executive,3,Marketing,Travel_Rarely,12,1,2773,13,No,6,1,0,1,1,1,2,0,2,1,3,2,3,Yes
1633,28,Male,Divorced,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,7,3,8679,18,No,0,0,0,0,0,5,2,3,2,1,2,3,4,No
1634,41,Male,Divorced,Sales,Sales Representative,2,Medical,Travel_Rarely,4,2,4944,18,No,14,7,3,1,0,3,1,0,4,1,3,1,3,No
1635,32,Female,Single,Research & Development,Research Director,3,Marketing,Travel_Rarely,13,3,7787,11,No,8,2,0,2,0,1,5,3,4,3,2,3,4,No
1636,35,Male,Single,Research & Development,Research Director,4,Life Sciences,Travel_Rarely,17,3,4662,15,No,0,0,0,0,0,6,3,1,2,4,3,2,3,Yes
1637,32,Male,Married,Research & Development,Research Scientist,5,Marketing,Travel_Rarely,1,1,1631,16,Yes,9,3,3,2,0,5,4,1,2,1,4,2,3,Yes
1638,46,Female,Married,Human Resources,HR Manager,2,Other,Travel_Rarely,11,5,10992,11,Yes,3,3,1,3,3,3,4,0,3,2,3,3,3,No
1639,29,Male,Divorced,Research & Development,Research Director,4,Life Sciences,Travel_Frequently,1,3,8147,16,No,6,6,6,0,0,3,2,0,4,2,4,4,3,No
1640,32,Female,Married,Research & Development,Research Director,5,Life Sciences,Travel_Frequently,2,1,3893,13,No,4,0,0,0,0,4,2,0,4,1,4,3,4,No
1641,48,Female,Married,Sales,Sales Executive,4,Technical Degree,Travel_Rarely,6,2,5764,12,No,1,1,1,0,1,4,1,1,4,3,3,1,3,No
1642,33,Male,Single,Human Resources,HR Manager,4,Human Resources,Travel_Rarely,4,1,3058,17,No,12,7,2,4,1,1,2,1,4,3,3,3,4,No
1643,35,Female,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,1,1,4414,16,No,6,3,1,0,0,3,4,0,4,4,2,2,4,No
1644,23,Male,Divorced,Sales,Sales Representative,1,Marketing,Travel_Rarely,7,3,8617,21,No,20,13,4,1,2,2,5,0,4,2,3,3,3,No
1645,47,Male,Married,Research & Development,Laboratory Technician,4,Technical Degree,Travel_Frequently,1,2,4788,17,No,12,5,4,2,1,1,2,1,2,4,3,2,3,No
1646,30,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,20,2,5426,16,No,11,4,1,0,4,3,3,0,3,2,3,1,3,No
1647,41,Male,Married,Research & Development,Research Director,4,Human Resources,Travel_Frequently,14,3,5959,17,No,9,8,2,1,0,2,4,0,1,2,2,3,3,No
1648,28,Female,Single,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,6,4,11499,17,No,32,30,11,0,0,5,4,3,2,4,2,3,3,No
1649,46,Male,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,1,4,10664,14,No,2,1,1,1,0,3,4,1,4,1,3,2,3,No
1650,41,Female,Divorced,Research & Development,Manufacturing Director,4,Human Resources,Travel_Rarely,1,1,2676,23,No,0,0,0,0,0,6,2,1,2,4,2,3,3,Yes
1651,40,Female,Married,Research & Development,Laboratory Technician,3,Human Resources,Travel_Rarely,8,1,3306,17,No,6,1,1,1,0,2,6,1,1,4,1,2,3,No
1652,42,Male,Single,Sales,Sales Executive,4,Marketing,Travel_Rarely,8,2,5729,15,No,20,13,13,0,6,0,3,0,1,1,2,2,3,No
1653,40,Male,Divorced,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,1,1,3937,11,No,1,0,0,0,0,4,1,1,3,3,2,3,3,Yes
1654,30,Female,Single,Sales,Manager,3,Human Resources,Travel_Frequently,1,3,7580,11,No,7,4,4,3,0,1,2,0,4,1,4,2,3,No
1655,38,Male,Married,Research & Development,Research Scientist,4,Life Sciences,Travel_Rarely,5,1,2246,11,Yes,1,0,0,0,0,2,4,1,1,3,3,2,3,Yes
1656,48,Female,Married,Research & Development,Research Director,3,Other,Travel_Rarely,3,1,4190,17,No,12,12,1,0,6,1,3,0,3,1,3,3,3,No
1657,30,Female,Married,Research & Development,Laboratory Technician,1,Medical,Travel_Rarely,7,1,3348,14,No,15,12,2,0,0,3,0,1,4,4,4,4,4,No
1658,27,Male,Married,Sales,Sales Executive,4,Medical,Travel_Frequently,4,4,10595,18,No,4,2,2,0,0,1,6,1,2,3,1,4,3,Yes
1659,38,Male,Married,Research & Development,Research Director,3,Human Resources,Travel_Frequently,8,2,5888,17,Yes,7,0,0,0,0,3,4,2,1,4,3,3,4,Yes
1660,47,Female,Divorced,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,3,2,3638,14,Yes,1,0,0,0,0,3,0,3,4,4,2,2,4,No
1661,42,Female,Single,Research & Development,Research Director,4,Medical,Travel_Rarely,26,1,6702,14,No,9,9,2,5,2,1,6,0,3,2,2,1,4,No
1662,43,Female,Single,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,5,2,5546,11,No,12,5,1,3,4,5,3,2,3,4,2,2,4,Yes
1663,31,Male,Single,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Rarely,24,2,4602,15,No,5,2,2,0,2,3,2,0,3,2,3,1,4,No
1664,58,Female,Single,Sales,Sales Representative,4,Life Sciences,Travel_Frequently,10,1,4620,11,No,5,0,0,0,0,5,5,0,3,2,3,2,3,Yes
1665,47,Male,Single,Research & Development,Laboratory Technician,4,Marketing,Travel_Rarely,1,3,6131,12,No,7,0,0,0,0,4,4,0,3,1,3,3,3,No
1666,35,Male,Single,Research & Development,Manufacturing Director,3,Other,Travel_Frequently,7,1,5758,18,No,10,6,0,4,0,2,2,0,3,2,3,4,3,No
1667,30,Female,Divorced,Research & Development,Research Scientist,2,Other,Travel_Rarely,9,4,9967,15,No,12,8,2,0,2,2,3,0,3,1,2,4,3,No
1668,25,Female,Single,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,12,5,12944,16,No,10,5,0,5,0,1,0,0,2,3,2,3,4,Yes
1669,25,Male,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,29,2,5020,16,No,8,1,1,0,0,4,2,3,3,2,2,3,3,No
1670,25,Male,Married,Research & Development,Research Scientist,2,Marketing,Travel_Frequently,14,2,7414,13,No,12,6,6,0,0,2,6,2,4,1,1,3,3,No
1671,33,Female,Married,Research & Development,Laboratory Technician,1,Human Resources,Travel_Rarely,6,3,7400,22,No,1,1,0,0,0,4,0,1,2,3,3,3,3,No
1672,24,Male,Single,Research & Development,Manufacturing Director,2,Life Sciences,Non-Travel,2,1,5425,17,No,13,12,0,0,3,0,2,1,2,2,4,1,3,No
1673,43,Male,Married,Research & Development,Laboratory Technician,1,Other,Travel_Rarely,18,3,7364,16,No,10,10,6,1,0,1,0,0,2,4,4,3,3,No
1674,48,Male,Married,Sales,Sales Executive,4,Life Sciences,Travel_Frequently,5,2,6384,11,No,6,1,0,0,1,2,3,1,2,4,2,3,4,No
1675,27,Female,Married,Research & Development,Research Director,1,Life Sciences,Travel_Frequently,9,3,8007,19,No,8,3,2,2,2,0,3,0,1,2,3,3,3,No
1676,32,Male,Married,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,7,2,4524,11,Yes,13,9,3,4,1,0,1,0,4,1,3,2,3,Yes
1677,34,Male,Divorced,Research & Development,Research Director,2,Human Resources,Travel_Frequently,8,1,3568,14,No,2,2,2,2,2,2,3,1,2,4,4,3,3,No
1678,26,Male,Divorced,Research & Development,Manufacturing Director,3,Medical,Travel_Frequently,9,2,4418,17,Yes,4,0,0,0,0,0,1,3,3,3,3,3,4,Yes
1679,28,Female,Married,Sales,Manager,1,Other,Non-Travel,1,1,3031,14,No,2,1,1,1,1,7,3,0,4,1,3,3,3,No
1680,31,Male,Married,Research & Development,Laboratory Technician,3,Medical,Travel_Rarely,11,1,3952,13,No,11,4,0,1,0,4,4,2,2,2,3,2,3,Yes
1681,37,Female,Married,Research & Development,Manufacturing Director,3,Human Resources,Travel_Rarely,18,1,3426,11,No,12,5,2,1,0,3,2,1,4,2,3,3,4,No
1682,33,Male,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,4,2,4895,11,No,3,2,0,2,0,2,4,1,3,3,3,4,3,No
1683,47,Male,Single,Research & Development,Research Director,3,Medical,Travel_Rarely,7,1,3531,11,No,8,3,0,0,1,3,1,2,2,3,2,2,3,No
1684,30,Male,Divorced,Research & Development,Research Director,1,Life Sciences,Travel_Frequently,4,3,6752,13,No,5,1,1,1,1,4,3,1,2,3,3,3,3,No
1685,21,Female,Married,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,9,3,7773,25,No,3,0,0,0,0,1,2,0,1,2,3,2,3,Yes
1686,33,Male,Divorced,Sales,Sales Representative,3,Marketing,Travel_Rarely,26,2,3234,14,No,7,0,0,0,0,1,2,1,2,3,3,3,3,No
1687,38,Male,Married,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,7,3,9978,13,Yes,9,4,0,0,0,4,3,0,3,3,4,3,3,No
1688,34,Male,Married,Research & Development,Laboratory Technician,3,Medical,Travel_Rarely,1,3,5778,13,No,10,3,0,0,3,6,0,1,1,4,2,3,3,No
1689,28,Male,Single,Research & Development,Manufacturing Director,2,Marketing,Non-Travel,17,1,3581,12,Yes,7,4,4,1,2,1,1,0,3,3,4,3,3,No
1690,38,Female,Married,Sales,Manager,5,Other,Travel_Frequently,11,4,7624,11,No,5,2,2,2,0,3,3,1,3,1,2,1,3,No
1691,47,Male,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,1,2,6431,14,Yes,10,6,0,6,0,1,2,0,3,3,2,3,3,Yes
1692,41,Male,Married,Sales,Sales Executive,3,Human Resources,Travel_Rarely,1,3,7928,12,No,6,4,1,0,2,5,2,0,2,4,4,2,3,No
1693,34,Male,Single,Research & Development,Manufacturing Director,3,Human Resources,Non-Travel,5,3,6728,11,No,4,4,2,1,4,4,1,0,3,4,4,2,3,No
1694,40,Female,Married,Sales,Sales Executive,4,Medical,Travel_Rarely,3,2,8142,11,No,13,11,1,3,5,1,6,3,2,4,1,1,3,Yes
1695,40,Male,Single,Sales,Sales Executive,1,Medical,Travel_Rarely,1,1,3207,11,Yes,9,2,2,0,2,0,3,0,1,4,3,4,4,Yes
1696,34,Male,Single,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,6,1,6226,15,No,18,11,0,0,1,7,4,1,2,4,3,3,3,Yes
1697,45,Male,Single,Research & Development,Research Director,3,Marketing,Travel_Rarely,1,1,2591,12,Yes,8,5,4,1,2,1,2,0,2,3,2,3,4,No
1698,46,Female,Married,Research & Development,Research Director,3,Other,Travel_Rarely,4,3,8566,24,No,15,14,0,8,0,1,6,1,3,4,3,3,3,No
1699,35,Female,Married,Sales,Manager,5,Medical,Travel_Rarely,6,2,4916,15,No,3,1,1,0,0,7,6,1,4,4,2,2,3,No
1700,45,Female,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,2,3,8732,11,No,4,3,2,1,0,3,3,1,3,3,3,3,3,No
1701,38,Male,Divorced,Research & Development,Research Director,3,Human Resources,Travel_Rarely,2,3,8103,12,No,5,1,1,1,1,6,6,0,1,3,2,3,4,No
1702,44,Male,Married,Sales,Sales Representative,4,Medical,Travel_Frequently,3,1,5988,11,Yes,4,2,2,1,0,4,4,2,4,2,3,2,3,Yes
